6769353H;00;9000;"Erffnung";"";0101;860;;;0;0;"Anfangsbestand";"";0;EUR;6769353;EUR;0
1304700H;00;9000;"Erffnung";"";0101;956;;;0;0;"Anfangsbestand";"";0;EUR;1304700;EUR;0
1405382H;00;9000;"Erffnung";"";0101;963;;;0;0;"Anfangsbestand";"";0;EUR;1405382;EUR;0
1062400H;00;9000;"Erffnung";"";0101;970;;;0;0;"Anfangsbestand";"";0;EUR;1062400;EUR;0
150000H;00;9000;"Erffnung";"";0101;977;;;0;0;"Anfangsbestand";"";0;EUR;150000;EUR;0
67136S;00;9000;"Erffnung";"";0101;1508;;;0;0;"Anfangsbestand";"";0;EUR;67136;EUR;0
264000H;00;9000;"Erffnung";"";0101;1590;;;0;0;"Anfangsbestand";"";0;EUR;264000;EUR;0
11200H;00;9000;"Erffnung";"";0101;1700;;;0;0;"Anfangsbestand";"";0;EUR;11200;EUR;0
1402536H;00;9000;"Erffnung";"";0101;1736;;;0;0;"Anfangsbestand";"";0;EUR;1402536;EUR;0
312H;09;2110;"6";"";0306;1200;;;0;0;"sollzinsen  05/13";"";1900;EUR;312;EUR;0
595H;09;4970;"6";"";0306;1200;;;0;0;"kreditprovision 05/13";"";1900;EUR;595;EUR;0
1261H;09;4970;"6";"";0306;1200;;;0;0;"konotführung 05/13";"";1900;EUR;1261;EUR;0
2349H;00;1508;"6";"";0306;1200;;;0;0;"aldi privat";"";0;EUR;2349;EUR;0
7146H;09;4530;"6";"";0306;1200;;;0;0;"tankstelle ballweg diesel";"";1900;EUR;7146;EUR;0
1000H;01;4920;"6";"";0306;1200;;;0;0;"jaffnastores telefonkarten";"";0;EUR;1000;EUR;0
1725S;00;2615;"6";"";0406;1200;;;0;0;"sparkasse dividende #44719859";"";0;EUR;1725;EUR;0
259H;00;2219;"6";"";0306;1200;;;0;0;"sparkasse bielefeld quellenste";"";0;EUR;259;EUR;0
1442506S;00;8400;"2013/04";"";0406;1200;;;0;0;"gulp consultung";"";1900;EUR;1442506;EUR;0
27800H;00;1508;"6";"";0506;1200;;;0;0;"demina f. Ibrahim u. sofian ka";"";0;EUR;27800;EUR;0
31600H;00;1508;"6";"";0706;1200;;;0;0;"stadtwerke bielefeld nebenkost";"";0;EUR;31600;EUR;0
2590H;00;1590;"6";"";0706;1200;;;0;0;"markus bauduin";"";0;EUR;2590;EUR;0
4871H;00;1508;"6";"";1006;1200;;;0;0;"aldi privat";"";0;EUR;4871;EUR;0
3559H;09;4530;"6";"";1006;1200;;;0;0;"westfalen tankstelle";"";1900;EUR;3559;EUR;0
4606H;09;4920;"6";"";1006;1200;;;0;0;"telekom 06/13";"";1900;EUR;4606;EUR;0
12080H;01;3200;"6";"";1106;1200;;;0;0;"torsten rodigast #111091268849";"";0;EUR;12080;EUR;0
4800H;00;1508;"6";"";1206;1200;;;0;0;"verein zur förderung der jugen";"";0;EUR;4800;EUR;0
268900H;00;2200;"6";"";1206;1200;;;0;0;"kst vz II/13";"";0;EUR;268900;EUR;0
14700H;00;2208;"6";"";1206;1200;;;0;0;"kst sol. vz II/13";"";0;EUR;14700;EUR;0
175214H;00;1780;"6";"";1206;1200;;;0;0;"ust 04/13";"";0;EUR;175214;EUR;0
134997H;00;1741;"6";"";1206;1200;;;0;0;"Lst 05/13";"";0;EUR;134997;EUR;0
33200H;00;4520;"6";"";1206;1200;;;0;0;"direct line kfz vers. BI- KK 3";"";0;EUR;33200;EUR;0
6716H;09;4530;"6";"";1206;1200;;;0;0;"avia tankstelle diesel";"";1900;EUR;6716;EUR;0
3439H;01;4530;"6";"";1706;1200;;;0;0;"mk tank benzin (ohne beleg)";"";0;EUR;3439;EUR;0
1825H;01;4980;"6";"";1706;1200;;;0;0;"mastercard manning pub sonstig";"";0;EUR;1825;EUR;0
18H;00;4970;"6";"";1706;1200;;;0;0;"Mastercard auslandeinsatz";"";0;EUR;18;EUR;0
18989H;09;4806;"6";"";1706;1200;;;0;0;"playcom gmbh TFT LG monitor";"";1900;EUR;18989;EUR;0
14778H;00;1590;"6";"";1706;1200;;;0;0;"mastercard paypal synaxononli";"";0;EUR;14778;EUR;0
100H;00;4925;"6";"";1706;1200;;;0;0;"Mastercard amazon web service";"";0;EUR;100;EUR;0
1H;00;4970;"6";"";1706;1200;;;0;0;"Mastercard auslandeinsatz";"";0;EUR;1;EUR;0
3042H;09;4920;"6";"";2006;1200;;;0;0;"telekom mobilfunk";"";1900;EUR;3042;EUR;0
3426H;09;4530;"6";"";2006;1200;;;0;0;"aral diesel";"";1900;EUR;3426;EUR;0
278788H;00;1740;"6";"";2106;1200;;;0;0;"Gehalt Bintou Mady 05/13";"";0;EUR;278788;EUR;0
32981H;00;1748;"6";"";2106;1200;;;0;0;"05/13 (von 02-04 rückrechnung ";"";0;EUR;32981;EUR;0
7000H;00;1508;"6";"";0306;1200;;;0;0;"barabhebung";"";0;EUR;7000;EUR;0
3531H;09;4530;"7";"";2406;1200;;;0;0;"marktkauf ts diesel";"";1900;EUR;3531;EUR;0
29400H;00;4124;"0";"";3006;1755;;;0;0;"kfz nutzung privater anteil 06";"";0;EUR;29400;EUR;0
410000H;00;4124;"0";"";3006;1755;;;0;0;"06/13";"";0;EUR;410000;EUR;0
345150S;00;1740;"0";"";3006;1755;;;0;0;"06/13";"";0;EUR;345150;EUR;0
64850S;00;1741;"0";"";3006;1755;;;0;0;"06/13";"";0;EUR;64850;EUR;0
29400S;00;8611;"0";"";3006;1755;;;0;0;"kfz nutzung Kaba bintou 06/13";"";1900;EUR;29400;EUR;0
200H;01;4530;"0";"";0703;1000;;;0;0;"parkgebühren";"";0;EUR;200;EUR;0
1790H;09;4650;"0";"";0703;1000;;;0;0;"geschäftsessen bei kunden";"";1900;EUR;1790;EUR;0
100H;01;4920;"0";"";1303;1000;;;0;0;"telefonkarte";"";0;EUR;100;EUR;0
1000H;01;4920;"0";"";1803;1000;;;0;0;"telefonkarte";"";0;EUR;1000;EUR;0
1000H;01;4920;"0";"";2003;1000;;;0;0;"telefonkarte";"";0;EUR;1000;EUR;0
5500H;09;4600;"0";"";3004;1000;;;0;0;"türschild für kaba soft gmbh";"";1900;EUR;5500;EUR;0
1095H;09;4530;"0";"";0405;1000;;;0;0;"autowäsche";"";1900;EUR;1095;EUR;0
1000H;09;4580;"0";"";0405;1000;;;0;0;"mc autoteile reifenmontage";"";1900;EUR;1000;EUR;0
1500H;01;4920;"0";"";2005;1000;;;0;0;"sivaesan telefonkarte";"";0;EUR;1500;EUR;0
100H;09;4930;"0";"";2505;1000;;;0;0;"cumut bürobedarf";"";1900;EUR;100;EUR;0
1500H;01;4920;"0";"";1805;1000;;;0;0;"jaffna store telefonkarte";"";0;EUR;1500;EUR;0
950H;09;4930;"0";"";2406;1000;;;0;0;"copylight bürobedarf";"";1900;EUR;950;EUR;0
130H;08;4930;"";"";2406;1000;;;0;0;"jibi bürobedarf";"";700;EUR;130;EUR;0
850H;08;4940;"";"";2706;1000;;;0;0;"presse + buch fachzeitschrift";"";700;EUR;850;EUR;0
70H;01;4530;"";"";2706;1000;;;0;0;"parkgebühren";"";0;EUR;70;EUR;0
649H;09;4580;"";"";2906;1000;;;0;0;"mc autoteile ersatzteile";"";1900;EUR;649;EUR;0
300000S;00;1360;"";"";1504;1508;;;0;0;"transfer barry abdoul";"";0;EUR;300000;EUR;0
250000S;00;1590;"";"";2905;1508;;;0;0;"kaba ibrahima transferleistung";"";0;EUR;250000;EUR;0
3210S;00;2650;"6";"";0306;1252;;;0;0;"zinsen für guthaben";"";0;EUR;3210;EUR;0
803H;00;2213;"6";"";0306;1252;;;0;0;"sparkasse";"";0;EUR;803;EUR;0
44H;00;2216;"6";"";0306;1252;;;0;0;"sparkasse";"";0;EUR;44;EUR;0
1400S;00;27;"Anl0720137";"";3107;4822;;;0;0;"Abschreibung";"";0;EUR;1400;EUR;0
40300S;00;320;"Anl0720137";"";3107;4832;;;0;0;"Abschreibung";"";0;EUR;40300;EUR;0
2400S;00;420;"Anl0720137";"";3107;4830;;;0;0;"Abschreibung";"";0;EUR;2400;EUR;0
556H;09;4970;"7";"";0107;1200;;;0;0;"kreditprovision 06/13";"";1900;EUR;556;EUR;0
1231H;09;4970;"7";"";0107;1200;;;0;0;"konotführung 06/13";"";1900;EUR;1231;EUR;0
6830H;09;4530;"7";"";0207;1200;;;0;0;"aral diesel";"";1900;EUR;6830;EUR;0
42697H;09;4960;"7";"";0207;1200;;;0;0;"hanse serverexpress bis 06/14";"";1900;EUR;42697;EUR;0
345150H;00;1740;"7";"";0507;1200;;;0;0;"Gehalt Bintou Mady 06/13";"";0;EUR;345150;EUR;0
38497H;09;4955;"7";"";0507;1200;;;0;0;"jaeckel  buha I/13";"";1900;EUR;38497;EUR;0
250000S;00;1507;"7";"";0507;1200;;;0;0;"bintou kaba darlehensrückzahlu";"";0;EUR;250000;EUR;0
3570H;09;4805;"7";"";0507;1200;;;0;0;" hanse gmbh rep. root server";"";1900;EUR;3570;EUR;0
4823H;09;4920;"8";"";0807;1200;;;0;0;"telekom 07/13";"";1900;EUR;4823;EUR;0
1345878S;00;8400;"2013/05";"";0807;1200;;;0;0;"gulp consultung";"";1900;EUR;1345878;EUR;0
4232H;09;4530;"8";"";0907;1200;;;0;0;"aral diesel";"";1900;EUR;4232;EUR;0
7258H;09;4530;"8";"";1007;1200;;;0;0;"marktkauf ts diesel";"";1900;EUR;7258;EUR;0
99960H;09;4210;"8";"";1207;1200;;;0;0;"miete07/13";"";1900;EUR;99960;EUR;0
210986H;00;1780;"8";"";1207;1200;;;0;0;"ust 05/13";"";0;EUR;210986;EUR;0
64850H;00;1741;"8";"";1207;1200;;;0;0;"Lst 06/13";"";0;EUR;64850;EUR;0
26563H;00;4360;"0";"";1507;1200;;;0;0;"concordia gewerbe vers.bis 07/";"";0;EUR;26563;EUR;0
24900H;09;4663;"8";"";1607;1200;;;0;0;"deutsche bahn";"";1900;EUR;24900;EUR;0
1760H;09;4806;"8";"";1607;1200;;;0;0;"mastercard  lets sell kabel";"";1900;EUR;1760;EUR;0
4995H;01;4806;"8";"";1607;1200;;;0;0;"mastercard  amazon mktplce kab";"";0;EUR;4995;EUR;0
2396H;00;3400;"8";"";1607;1200;;;0;0;"mastercard  amazon mktplce bes";"";1900;EUR;2396;EUR;0
405H;00;4925;"8";"";1607;1200;;;0;0;"Mastercard amazon web service";"";0;EUR;405;EUR;0
4H;00;4970;"8";"";1607;1200;;;0;0;"Mastercard auslandeinsatz";"";0;EUR;4;EUR;0
7877H;09;4530;"8";"";1707;1200;;;0;0;"marktkauf ts diesel";"";1900;EUR;7877;EUR;0
6390H;00;4910;"8";"";1907;1200;;;0;0;"porto f. paket";"";0;EUR;6390;EUR;0
3500H;09;4805;"8";"";1907;1200;;;0;0;"hanse isp gmbh einrichtung roo";"";1900;EUR;3500;EUR;0
14280H;09;4960;"8";"";2207;1200;;;0;0;"gulp membership verlängerung b";"";1900;EUR;14280;EUR;0
7675H;09;4530;"8";"";2407;1200;;;0;0;"ts bueschner diesel";"";1900;EUR;7675;EUR;0
3221H;09;4920;"8";"";2407;1200;;;0;0;"telekom mobilfunk";"";1900;EUR;3221;EUR;0
59500H;00;1590;"8";"";2507;1200;;;0;0;"göttlicher ralf";"";0;EUR;59500;EUR;0
59500S;00;1590;"8";"";2907;1200;;;0;0;"göttlicher ralf";"";0;EUR;59500;EUR;0
2175S;00;2650;"6";"";0107;1252;;;0;0;"zinsen für guthaben";"";0;EUR;2175;EUR;0
544H;00;2213;"6";"";2907;1252;;;0;0;"sparkasse";"";0;EUR;544;EUR;0
29H;00;2216;"6";"";2907;1252;;;0;0;"sparkasse";"";0;EUR;29;EUR;0
1500H;01;4920;"0";"";0807;1000;;;0;0;"telefonkarte";"";0;EUR;1500;EUR;0
99H;09;4930;"0";"";1107;1000;;;0;0;"aldi bürobedarf";"";1900;EUR;99;EUR;0
1000H;01;4920;"0";"";1307;1000;;;0;0;"jaffna store telefonkarte";"";0;EUR;1000;EUR;0
410H;00;4910;"0";"";3107;1000;;;0;0;"pwz";"";0;EUR;410;EUR;0
29400H;00;4124;"0";"";3107;1755;;;0;0;"kfz nutzung privater anteil 07";"";0;EUR;29400;EUR;0
410000H;00;4124;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;410000;EUR;0
345150S;00;1740;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;345150;EUR;0
64850S;00;1741;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;64850;EUR;0
29400S;00;8611;"0";"";3107;1755;;;0;0;"kfz nutzung Kaba bintou 07/13";"";1900;EUR;29400;EUR;0
1400S;00;27;"Anl0820138";"";3108;4822;;;0;0;"Abschreibung";"";0;EUR;1400;EUR;0
40400S;00;320;"Anl0820138";"";3108;4832;;;0;0;"Abschreibung";"";0;EUR;40400;EUR;0
2500S;00;420;"Anl0820138";"";3108;4830;;;0;0;"Abschreibung";"";0;EUR;2500;EUR;0
634H;09;4970;"";"";0108;1200;;;0;0;"kreditprovision 07/13";"";1900;EUR;634;EUR;0
1262H;09;4970;"8";"";0208;1200;;;0;0;"konotführung 07/13";"";1900;EUR;1262;EUR;0
99960H;09;4210;"8";"";0208;1200;;;0;0;"miete08/13";"";1900;EUR;99960;EUR;0
345150H;00;1740;"8";"";0208;1200;;;0;0;"Gehalt Bintou Mady 07/13";"";0;EUR;345150;EUR;0
6270H;09;4530;"8";"";0208;1200;;;0;0;"aral diesel";"";1900;EUR;6270;EUR;0
6100H;09;4806;"9";"";0508;1200;;;0;0;"media markt teile f. pc";"";1900;EUR;6100;EUR;0
98000H;00;1590;"9";"";0508;1200;;;0;0;"Kartenzahlung LTUR Bielefeld";"";0;EUR;98000;EUR;0
1439674S;00;8400;"2013/06";"";0508;1200;;;0;0;"gulp consultung";"";1900;EUR;1439674;EUR;0
50000H;00;2383;"9";"";0808;1200;;;0;0;"islamisches zentrum spende f. ";"";0;EUR;50000;EUR;0
6599H;09;4920;"9";"";0808;1200;;;0;0;"telekom 08/13";"";1900;EUR;6599;EUR;0
3274H;00;1590;"9";"";0908;1200;;;0;0;"pv-vertriebs gmbh  Rgnr.: 2013";"";0;EUR;3274;EUR;0
50000H;00;1508;"9";"";0908;1200;;;0;0;"auszahlung";"";0;EUR;50000;EUR;0
5689H;09;4530;"9";"";0908;1200;;;0;0;"jet trankstelle diesel";"";1900;EUR;5689;EUR;0
1500H;01;4920;"9";"";1208;1200;;;0;0;"jaffna store telefonkarte";"";0;EUR;1500;EUR;0
93610H;00;1590;"9";"";1308;1200;;;0;0;"T.S.T.Arge solarstrom Nr. 1359";"";0;EUR;93610;EUR;0
4798H;09;4530;"9";"";1308;1200;;;0;0;"aral tankstelle diesel";"";1900;EUR;4798;EUR;0
224683H;00;1780;"9";"";1408;1200;;;0;0;"ust 06/13";"";0;EUR;224683;EUR;0
64850H;00;1741;"9";"";1308;1200;;;0;0;"Lst 07/13";"";0;EUR;64850;EUR;0
3516H;09;4530;"9";"";1508;1200;;;0;0;"shell station diesel";"";1900;EUR;3516;EUR;0
182200H;00;4320;"9";"";1508;1200;;;0;0;"gewst vz 2013";"";0;EUR;182200;EUR;0
59500H;00;1590;"9";"";1608;1200;;;0;0;"MasterCard Rg. Versandhand 353";"";0;EUR;59500;EUR;0
31978H;00;1590;"9";"";1508;1200;;;0;0;"Master Cardkauf samsung f. ein";"";0;EUR;31978;EUR;0
38617H;00;1590;"9";"";1508;1200;;;0;0;"Master Card Rg. 01481 Photovol";"";0;EUR;38617;EUR;0
35100H;00;1590;"9";"";1508;1200;;;0;0;"paypal sanservice samsung einb";"";0;EUR;35100;EUR;0
99H;00;4925;"9";"";1508;1200;;;0;0;"Mastercard amazon web service";"";0;EUR;99;EUR;0
1H;00;4970;"9";"";1508;1200;;;0;0;"Mastercard auslandeinsatz";"";0;EUR;1;EUR;0
56282H;00;1590;"9";"";1508;1200;;;0;0;"Mastercard Hardkernelc #353143";"";0;EUR;56282;EUR;0
270195H;00;1590;"9";"";1508;1200;;;0;0;"T.S.T.Arge solarstrom Nr. 1356";"";0;EUR;270195;EUR;0
5481H;09;4530;"9";"";2008;1200;;;0;0;"aral tankstelle diesel";"";1900;EUR;5481;EUR;0
3548H;09;4530;"9";"";2008;1200;;;0;0;"Bez mann tankstelle diesel";"";1900;EUR;3548;EUR;0
5707H;09;4920;"10";"";2308;1200;;;0;0;"telekom mobilfunk";"";1900;EUR;5707;EUR;0
50000H;00;1508;"10";"";2608;1200;;;0;0;"auszahlung";"";0;EUR;50000;EUR;0
3261H;00;3400;"10";"";2608;1200;;;0;0;"farnell";"";1900;EUR;3261;EUR;0
38497H;09;4955;"10";"";2608;1200;;;0;0;"jaeckel  buha II/13";"";1900;EUR;38497;EUR;0
595H;09;4970;"10";"";2608;1200;;;0;0;"kreditprovision 08/13";"";1900;EUR;595;EUR;0
1365H;09;4970;"10";"";2608;1200;;;0;0;"konotführung 08/13";"";1900;EUR;1365;EUR;0
4264H;09;4530;"10";"";2608;1200;;;0;0;"sparren tank diesel";"";1900;EUR;4264;EUR;0
1500H;01;4920;"10";"";2708;1200;;;0;0;"jaffna store telefonkarte";"";0;EUR;1500;EUR;0
10847H;00;1742;"10";"";2808;1200;;;0;0;"knappschaft 07/13";"";0;EUR;10847;EUR;0
10847H;00;1742;"10";"";2808;1200;;;0;0;"knappschaft 08/13";"";0;EUR;10847;EUR;0
2248S;00;2650;"8";"";0108;1252;;;0;0;"zinsen für guthaben";"";0;EUR;2248;EUR;0
562H;00;2213;"8";"";0108;1252;;;0;0;"sparkasse";"";0;EUR;562;EUR;0
30H;00;2216;"8";"";0108;1252;;;0;0;"sparkasse";"";0;EUR;30;EUR;0
29400H;00;4124;"0";"";3108;1755;;;0;0;"kfz nutzung privater anteil 08";"";0;EUR;29400;EUR;0
410000H;00;4124;"0";"";3108;1755;;;0;0;"08/13";"";0;EUR;410000;EUR;0
10147H;00;4130;"0";"";3108;1755;;;0;0;"08/13";"";0;EUR;10147;EUR;0
35000H;00;4195;"0";"";3108;1755;;;0;0;"Kpegouni sabtiou 08/13";"";0;EUR;35000;EUR;0
700H;00;4199;"0";"";3108;1755;;;0;0;"08/13";"";0;EUR;700;EUR;0
380150S;00;1740;"0";"";3108;1755;;;0;0;"08/13";"";0;EUR;380150;EUR;0
64850S;00;1741;"0";"";3108;1755;;;0;0;"08/13";"";0;EUR;64850;EUR;0
10847S;00;1742;"0";"";3108;1755;;;0;0;"08/13";"";0;EUR;10847;EUR;0
29400S;00;8611;"0";"";3108;1755;;;0;0;"kfz nutzung Kaba bintou 08/13";"";1900;EUR;29400;EUR;0
10147H;00;4130;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;10147;EUR;0
35000H;00;4195;"0";"";3107;1755;;;0;0;"Kpegouni sabtiou 07/13";"";0;EUR;35000;EUR;0
700H;00;4199;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;700;EUR;0
35000S;00;1740;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;35000;EUR;0
10847S;00;1742;"0";"";3107;1755;;;0;0;"07/13";"";0;EUR;10847;EUR;0
1400S;00;27;"Anl0920139";"";3009;4822;;;0;0;"Abschreibung";"";0;EUR;1400;EUR;0
40400S;00;320;"Anl0920139";"";3009;4832;;;0;0;"Abschreibung";"";0;EUR;40400;EUR;0
2400S;00;420;"Anl0920139";"";3009;4830;;;0;0;"Abschreibung";"";0;EUR;2400;EUR;0
29400H;00;4124;"";"";3009;1755;;;0;0;"kfz nutzung privater anteil 09";"";0;EUR;29400;EUR;0
410000H;00;4124;"";"";3009;1755;;;0;0;"09/13";"";0;EUR;410000;EUR;0
10147H;00;4130;"";"";3009;1755;;;0;0;"09/13";"";0;EUR;10147;EUR;0
35000H;00;4195;"";"";3009;1755;;;0;0;"Kpegouni sabtiou 09/13";"";0;EUR;35000;EUR;0
700H;00;4199;"";"";3009;1755;;;0;0;"09/13";"";0;EUR;700;EUR;0
380150S;00;1740;"";"";3009;1755;;;0;0;"09/13";"";0;EUR;380150;EUR;0
64850S;00;1741;"";"";3009;1755;;;0;0;"09/13";"";0;EUR;64850;EUR;0
10847S;00;1742;"";"";3009;1755;;;0;0;"09/13";"";0;EUR;10847;EUR;0
29400S;00;8611;"";"";3009;1755;;;0;0;"kfz nutzung Kaba bintou 08/13";"";1900;EUR;29400;EUR;0
595H;09;4970;"10";"";0209;1200;;;0;0;"kreditprovision";"";1900;EUR;595;EUR;0
1315H;09;4970;"10";"";3009;1200;;;0;0;"konotführung 09/13";"";1900;EUR;1315;EUR;0
1559793S;00;8400;"2013/07";"";0209;1200;;;0;0;"gulp consultung";"";1900;EUR;1559793;EUR;0
99960H;09;4210;"11";"";0309;1200;;;0;0;"miete09/13";"";1900;EUR;99960;EUR;0
1443S;00;1360;"11";"";0309;1200;;;0;0;"sparkasse bielefeld -divienden";"";0;EUR;1443;EUR;0
3895H;09;4530;"11";"";0309;1200;;;0;0;"aral tankstelle diesel";"";1900;EUR;3895;EUR;0
6087H;09;4530;"11";"";0409;1200;;;0;0;"shell station diesel";"";1900;EUR;6087;EUR;0
1704S;00;2615;"11";"";0909;1200;;;0;0;"sparkasse dividende #44719859";"";0;EUR;1704;EUR;0
256H;00;2219;"11";"";0409;1200;;;0;0;"sparkasse bielefeld quellenste";"";0;EUR;256;EUR;0
1443H;00;1360;"11";"";0909;1200;;;0;0;"sparkasse bielefeld -divienden";"";0;EUR;1443;EUR;0
5613H;09;4530;"11";"";0909;1200;;;0;0;"tankstelle ballweg diesel";"";1900;EUR;5613;EUR;0
5077H;00;1508;"11";"";0909;1200;;;0;0;"obi privat";"";0;EUR;5077;EUR;0
5406H;09;4920;"11";"";0909;1200;;;0;0;"telekom 09/13";"";1900;EUR;5406;EUR;0
200000H;00;1360;"11";"";0909;1200;;;0;0;"barauszahlung  in kasse";"";0;EUR;200000;EUR;0
200000H;00;1508;"11";"";0909;1200;;;0;0;"barauszahlung  privat";"";0;EUR;200000;EUR;0
268900H;00;2200;"11";"";1209;1200;;;0;0;"kst vz III/13";"";0;EUR;268900;EUR;0
14700H;00;2208;"11";"";1209;1200;;;0;0;"kst sol. vz III/13";"";0;EUR;14700;EUR;0
175614H;00;1780;"11";"";0909;1200;;;0;0;"ust 07/13";"";0;EUR;175614;EUR;0
64850H;00;1741;"11";"";0909;1200;;;0;0;"Lst 08/13";"";0;EUR;64850;EUR;0
330000H;00;1740;"11";"";1309;1200;;;0;0;"Gehalt Bintou Mady 08/13";"";0;EUR;330000;EUR;0
7398H;00;3400;"11";"";1309;1200;;;0;0;"Media markt we universaldrehfu";"";1900;EUR;7398;EUR;0
7289H;09;4530;"11";"";1309;1200;;;0;0;"tankstelle diesel";"";1900;EUR;7289;EUR;0
6428H;09;4530;"11";"";1609;1200;;;0;0;"aral autocenter diesel";"";1900;EUR;6428;EUR;0
19985H;00;3400;"11";"";1709;1200;;;0;0;"MC offgrund tec morninstar we ";"";1900;EUR;19985;EUR;0
4050H;00;1508;"11";"";1609;1200;;;0;0;"mastercard Fa. Awelltang#35314";"";0;EUR;4050;EUR;0
7990H;00;1508;"11";"";1609;1200;;;0;0;"Mastercard Karstadt de. #35314";"";0;EUR;7990;EUR;0
99H;00;4925;"11";"";1609;1200;;;0;0;"Mastercard amazon web service";"";0;EUR;99;EUR;0
1H;00;4970;"11";"";1609;1200;;;0;0;"Mastercard auslandeinsatz";"";0;EUR;1;EUR;0
190690H;00;1590;"11";"";1609;1200;;;0;0;"Mastercard Erwinschitz #353143";"";0;EUR;190690;EUR;0
3300H;09;4920;"11";"";2309;1200;;;0;0;"telekom mobilfunk";"";1900;EUR;3300;EUR;0
10847H;00;1742;"11";"";2609;1200;;;0;0;"knappschaft 09/13";"";0;EUR;10847;EUR;0
99960H;09;4210;"11";"";2709;1200;;;0;0;"miete10/13";"";1900;EUR;99960;EUR;0
32986H;00;4380;"11";"";1809;1200;;;0;0;"IHK Beitrag 2011";"";0;EUR;32986;EUR;0
2248S;00;2650;"9";"";0209;1252;;;0;0;"zinsen für guthaben";"";0;EUR;2248;EUR;0
562H;00;2213;"9";"";0109;1252;;;0;0;"sparkasse";"";0;EUR;562;EUR;0
30H;00;2216;"9";"";0109;1252;;;0;0;"sparkasse";"";0;EUR;30;EUR;0
101000H;00;3400;"20130444";"";0808;1000;;;0;0;"PV Vertriebs gmbh solarmodule ";"";1900;EUR;101000;EUR;0
200000S;00;1360;"0";"";0909;1000;;;0;0;"Bankeinzahlung";"";0;EUR;200000;EUR;0
3274H;00;3400;"20130444";"";0908;1200;;;0;0;"PV Vertriebs gmbh solarmodule ";"";1900;EUR;3274;EUR;0
3274S;00;1590;"6";"";1705;1200;;;0;0;"pv-vertriebs gmbh  Rgnr.: 2013";"";0;EUR;3274;EUR;0
93610S;00;1590;"9";"";1308;1200;;;0;0;"T.S.T.Arge solarstrom Nr. 1359";"";0;EUR;93610;EUR;0
93610H;00;3400;"13592";"";1308;1200;;;0;0;"T.S.t. Arge  Blei Akku Longex ";"";1900;EUR;93610;EUR;0
31978S;00;1590;"9";"";1508;1200;;;0;0;"Master Cardkauf samsung f. ein";"";0;EUR;31978;EUR;0
31978H;09;4806;"9";"";1508;1200;;;0;0;"MC Samsung 840 austausch einba";"";1900;EUR;31978;EUR;0
38617S;00;1590;"9";"";1508;1200;;;0;0;"Master Card Rg. 01481 Photovol";"";0;EUR;38617;EUR;0
38617H;00;3400;"01481";"";1508;1200;;;0;0;"Photon Solar photovoltaik we f";"";1900;EUR;38617;EUR;0
35100S;00;1590;"9";"";1508;1200;;;0;0;"paypal sanservice samsung einb";"";0;EUR;35100;EUR;0
35100H;09;4806;"9";"";1508;1200;;;0;0;"paypal samsung 840 austausch d";"";1900;EUR;35100;EUR;0
270195S;00;1590;"9";"";1508;1200;;;0;0;"T.S.T.Arge solarstrom Nr. 1356";"";0;EUR;270195;EUR;0
270195H;00;3400;"9";"";1508;1200;;;0;0;"T.S.T Arge Longex solar we f. ";"";1900;EUR;270195;EUR;0
3490H;00;1508;"0";"";1705;1590;;;0;0;"paypal martenkoppe privat";"";0;EUR;3490;EUR;0
2590H;00;1508;"0";"";0706;1590;;;0;0;"markus bauduin privat";"";0;EUR;2590;EUR;0
14778H;00;4985;"0";"";1706;1590;;;0;0;"paypal synazononli pc betriebl";"";0;EUR;14778;EUR;0
98000H;01;4663;"0";"";0508;1590;;;0;0;"LTUR flugticket nach afrika (o";"";0;EUR;98000;EUR;0
56282H;00;3200;"0";"";1508;1590;;;0;0;"mc hardkernelc -warenbestand- ";"";0;EUR;56282;EUR;0
59500H;00;3400;"0";"";1608;1590;;;0;0;"göttlicher warenbestand";"";1900;EUR;59500;EUR;0
733451H;00;1740;"0";"";3009;1507;;;0;0;"tantieme darlehen rückzahlung";"";0;EUR;733451;EUR;0
35000H;00;1740;"0";"";0108;1000;;;0;0;"gehalt sabtiou kpegouni 07/13";"";0;EUR;35000;EUR;0
35000H;00;1740;"0";"";3108;1000;;;0;0;"gehalt sabtiou kpegouni 08/13";"";0;EUR;35000;EUR;0
15150H;00;1740;"0";"";3108;1000;;;0;0;"gehalt rest bintou Mady 08/13";"";0;EUR;15150;EUR;0
45150H;00;1740;"0";"";3009;1000;;;0;0;"gehalt rest bintou Mady 09/13";"";0;EUR;45150;EUR;0
1300S;00;27;"Anl10201310";"";3110;4822;;;0;0;"Abschreibung";"";0;EUR;1300;EUR;0
40400S;00;320;"Anl10201310";"";3110;4832;;;0;0;"Abschreibung";"";0;EUR;40400;EUR;0
2600S;00;420;"Anl10201310";"";3110;4830;;;0;0;"Abschreibung";"";0;EUR;2600;EUR;0
29400H;00;4124;"0";"";3110;1755;;;0;0;"kfz nutzung privater anteil 10";"";0;EUR;29400;EUR;0
